S.No,Post,Caste,Count
623,वडा अध्यक्ष,कु्र्मी,1
624,वडा अध्यक्ष,घार्ती,1
625,वडा अध्यक्ष,बि.सी.,2
626,वडा अध्यक्ष,मण्डल,22
627,वडा अध्यक्ष,गुरुङ्‍ग,1
628,वडा अध्यक्ष,ओली,9
629,वडा अध्यक्ष,कुसवार,1
630,वडा अध्यक्ष,राई/थुलुङ्ग,1
631,वडा अध्यक्ष,हुसैन,4
632,वडा अध्यक्ष,साउंद,1
633,वडा अध्यक्ष,तत्मा,2
634,वडा अध्यक्ष,अधिकारी,82
635,वडा अध्यक्ष,तण्डुकार,2
636,वडा अध्यक्ष,मुकेरी,1
637,वडा अध्यक्ष,खतिवडा,10
638,वडा अध्यक्ष,घर्ती,17
639,वडा अध्यक्ष,शेर्मा,1
640,वडा अध्यक्ष,बोकटी,1
641,वडा अध्यक्ष,रहमन,1
642,वडा अध्यक्ष,फुयाल,2
643,वडा अध्यक्ष,कुर्मि,4
644,वडा अध्यक्ष,गौडेल,1
645,वडा अध्यक्ष,बस्याल,6
646,वडा अध्यक्ष,धरला,1
647,वडा अध्यक्ष,खाण,1
648,वडा अध्यक्ष,असलम,1
649,वडा अध्यक्ष,धामी,40
650,वडा अध्यक्ष,साँकी,1
651,वडा अध्यक्ष,-,5
652,वडा अध्यक्ष,कवर,3
653,वडा अध्यक्ष,सुब्बा,4
654,वडा अध्यक्ष,एङदेन,1
655,वडा अध्यक्ष,अली,2
656,वडा अध्यक्ष,नाई,1
657,वडा अध्यक्ष,कुमर,2
658,वडा अध्यक्ष,अग्रवाल,1
659,वडा अध्यक्ष,भूसाल,2
660,वडा अध्यक्ष,सेर्मा,2
661,वडा अध्यक्ष,खापुङ,1
662,वडा अध्यक्ष,कवँर,1
663,वडा अध्यक्ष,शिवाकोटी,3
664,वडा अध्यक्ष,बगाले,1
665,वडा अध्यक्ष,कैला,1
666,वडा अध्यक्ष,लामा,113
667,वडा अध्यक्ष,कण्डेल,1
668,वडा अध्यक्ष,पंगेनि,1
669,वडा अध्यक्ष,डांगी,3
670,वडा अध्यक्ष,बजगाँइ,1
671,वडा अध्यक्ष,बुलुन,1
672,वडा अध्यक्ष,कलवार,13
673,वडा अध्यक्ष,बानियाँ,3
674,वडा अध्यक्ष,मं‌सुरी,1
675,वडा अध्यक्ष,कुर्मी,39
676,वडा अध्यक्ष,सुर्यवंशी,1
677,वडा अध्यक्ष,बडायक,2
678,वडा अध्यक्ष,कवारी,4
679,वडा अध्यक्ष,बर्तौला,1
680,वडा अध्यक्ष,वस्‍ती,1
681,वडा अध्यक्ष,बास्कोटा,1
682,वडा अध्यक्ष,हेम्ब्या,1
683,वडा अध्यक्ष,घिसिङ्ग,1
684,वडा अध्यक्ष,श्रीस,3
685,वडा अध्यक्ष,रुचाल,1
686,वडा अध्यक्ष,एम.सी.,1
687,वडा अध्यक्ष,बलायर,3
688,वडा अध्यक्ष,प्रकाश,1
689,वडा अध्यक्ष,सी.,3
690,वडा अध्यक्ष,चोङवाङ,1
691,वडा अध्यक्ष,फयल,1
692,वडा अध्यक्ष,सुनारी,2
693,वडा अध्यक्ष,पाख्रेन,1
694,वडा अध्यक्ष,मुखिया,11
695,वडा अध्यक्ष,ठकुल्ला,4
696,वडा अध्यक्ष,"राय,अमात",1
697,वडा अध्यक्ष,गोदामी,1
698,वडा अध्यक्ष,धिमाल,7
699,वडा अध्यक्ष,बूढा,1
700,वडा अध्यक्ष,थाम्सुहाङ,2
701,वडा अध्यक्ष,डंगौरा,1
702,वडा अध्यक्ष,जायसवाल,1
703,वडा अध्यक्ष,बोहरा,58
704,वडा अध्यक्ष,पंजियार,1
705,वडा अध्यक्ष,एरी,1
706,वडा अध्यक्ष,चधौरी,1
707,वडा अध्यक्ष,पेला,1
708,वडा अध्यक्ष,गोसाई,1
709,वडा अध्यक्ष,सापकोटा,27
710,वडा अध्यक्ष,पाठक,15
711,वडा अध्यक्ष,थपलिया,4
712,वडा अध्यक्ष,भणडारी,1
713,वडा अध्यक्ष,नाथ,2
714,वडा अध्यक्ष,ढुं‌गाना,1
715,वडा अध्यक्ष,ढकाल,27
716,वडा अध्यक्ष,गुराँगाई,1
717,वडा अध्यक्ष,मर्साङ्गी,1
718,वडा अध्यक्ष,गुप्ता,5
719,वडा अध्यक्ष,लामकाते,1
720,वडा अध्यक्ष,बिनाडी,1
721,वडा अध्यक्ष,अंसारी,18
722,वडा अध्यक्ष,बजगाई,3
723,वडा अध्यक्ष,राजबंशी,2
724,वडा अध्यक्ष,पठान,2
725,वडा अध्यक्ष,सिह,3
726,वडा अध्यक्ष,विष्‍ट,15
727,वडा अध्यक्ष,गुरुङ(लोवा),1
728,वडा अध्यक्ष,खाती,4
729,वडा अध्यक्ष,गोहितमान,1
730,वडा अध्यक्ष,तामाङ्,1
731,वडा अध्यक्ष,सडौला,1
732,वडा अध्यक्ष,जिम्बा,1
733,वडा अध्यक्ष,यरी,1
734,वडा अध्यक्ष,त्रिपाठी,5
735,वडा अध्यक्ष,आलेमगर,2
736,वडा अध्यक्ष,छन्त्याल,5
737,वडा अध्यक्ष,डसाल,1
738,वडा अध्यक्ष,निराले,1
739,वडा अध्यक्ष,खातुन,2
740,वडा अध्यक्ष,चौहान,9
741,वडा अध्यक्ष,सिद्‍दकी,1
742,वडा अध्यक्ष,गैरे,5
743,वडा अध्यक्ष,मिया,13
744,वडा अध्यक्ष,विश्वकर्मा,6
745,वडा अध्यक्ष,बोहोरा,11
746,वडा अध्यक्ष,ढुङगाना,1
747,वडा अध्यक्ष,जिवरिल,1
748,वडा अध्यक्ष,लुईटेल,4
749,वडा अध्यक्ष,तिम्सीना,1
750,वडा अध्यक्ष,चेम्जोङ,2
751,वडा अध्यक्ष,घर्तिमगर,2
752,वडा अध्यक्ष,राकी,1
753,वडा अध्यक्ष,शेर्पा,33
754,वडा अध्यक्ष,दुबे,1
755,वडा अध्यक्ष,धोबी,1
756,वडा अध्यक्ष,पासि,1
757,वडा अध्यक्ष,मोमिन,1
758,वडा अध्यक्ष,जमसैद,1
759,वडा अध्यक्ष,भारद्बाज,1
760,वडा अध्यक्ष,उपाध्याय,17
761,वडा अध्यक्ष,हड्खले,1
762,वडा अध्यक्ष,वर्मा,3
763,वडा अध्यक्ष,कटेल,1
764,वडा अध्यक्ष,असारी,1
765,वडा अध्यक्ष,धिताल,1
766,वडा अध्यक्ष,चौतारे,1
767,वडा अध्यक्ष,रावल,32
768,वडा अध्यक्ष,(कुर्मी),1
769,वडा अध्यक्ष,द.थारु,1
770,वडा अध्यक्ष,बाहुन,1
771,वडा अध्यक्ष,निरुदिन,1
772,वडा अध्यक्ष,गुरुङ,125
773,वडा अध्यक्ष,मंण्‍डल,1
774,वडा अध्यक्ष,सि‌ह,1
775,वडा अध्यक्ष,रमान,1
776,वडा अध्यक्ष,रिसाल,1
777,वडा अध्यक्ष,थुलुङ,1
778,वडा अध्यक्ष,तिमल्सीना,1
779,वडा अध्यक्ष,(क्षत्री),1
780,वडा अध्यक्ष,सेन,4
781,वडा अध्यक्ष,घर्ति,8
782,वडा अध्यक्ष,उपाध्याया,1
783,वडा अध्यक्ष,जेसी,1
784,वडा अध्यक्ष,"कुमर,दनुवार",1
785,वडा अध्यक्ष,घलान,6
786,वडा अध्यक्ष,उप्रेति,1
787,वडा अध्यक्ष,जुग्जाली,1
788,वडा अध्यक्ष,सार्की,9
789,वडा अध्यक्ष,कोईरी,1
790,वडा अध्यक्ष,खत्री,82
791,वडा अध्यक्ष,बज्राचार्य,2
792,वडा अध्यक्ष,भाम,1
793,वडा अध्यक्ष,लुइँटेल,1
794,वडा अध्यक्ष,मानन्धर,6
795,वडा अध्यक्ष,कुवँर,6
796,वडा अध्यक्ष,क्षत्री,1
797,वडा अध्यक्ष,खराल,1
798,वडा अध्यक्ष,बाठा,1
799,वडा अध्यक्ष,अवस्थी,2
800,वडा अध्यक्ष,प्याकुरेल,2
801,वडा अध्यक्ष,बन्जारा,1
802,वडा अध्यक्ष,यदाव,1
803,वडा अध्यक्ष,रेग्मी,19
804,वडा अध्यक्ष,गलामी,1
805,वडा अध्यक्ष,वोहोरा,5
806,वडा अध्यक्ष,रौनीयार,1
807,वडा अध्यक्ष,राउत(थारु),1
808,वडा अध्यक्ष,स्याङतान,6
809,वडा अध्यक्ष,शर्मा,36
810,वडा अध्यक्ष,रीजाल,1
811,वडा अध्यक्ष,लामिछाने,19
812,वडा अध्यक्ष,बज्यु,1
813,वडा अध्यक्ष,मुक्‍तान,1
814,वडा अध्यक्ष,(पौडेल),1
815,वडा अध्यक्ष,वाईबा,3
816,वडा अध्यक्ष,रोक्‍का,1
817,वडा अध्यक्ष,श्‍वर्णकार,1
818,वडा अध्यक्ष,मुसलमान,13
819,वडा अध्यक्ष,पौडल,1
820,वडा अध्यक्ष,सिटौला,6
821,वडा अध्यक्ष,वुढा,12
822,वडा अध्यक्ष,धमाला,2
823,वडा अध्यक्ष,मंडल,16
824,वडा अध्यक्ष,कोइरी,14
825,वडा अध्यक्ष,रुम्दाली,1
826,वडा अध्यक्ष,आचर्य,1
827,वडा अध्यक्ष,कायष्‍ठ,1
828,वडा अध्यक्ष,साउदेन,1
829,वडा अध्यक्ष,वुढाथोकि,1
830,वडा अध्यक्ष,सार्कि,1
831,वडा अध्यक्ष,हौजालिमगर,1
832,वडा अध्यक्ष,शाहु,1
833,वडा अध्यक्ष,घले,22
834,वडा अध्यक्ष,केसरी,1
835,वडा अध्यक्ष,कादीर,1
836,वडा अध्यक्ष,कर्माचार्य,6
837,वडा अध्यक्ष,सिंखडा,1
838,वडा अध्यक्ष,खरेल,6
839,वडा अध्यक्ष,पाल,2
840,वडा अध्यक्ष,मुसालमान,1
841,वडा अध्यक्ष,दौल्याल,1
842,वडा अध्यक्ष,कुमार,4
843,वडा अध्यक्ष,जवाहिर,1
844,वडा अध्यक्ष,सिलवाल,6
845,वडा अध्यक्ष,पासी,1
846,वडा अध्यक्ष,बि.क.,3
847,वडा अध्यक्ष,(बैश्य),1
848,वडा अध्यक्ष,तत्वा,1
849,वडा अध्यक्ष,के.सी.,40
850,वडा अध्यक्ष,यादब,13
851,वडा अध्यक्ष,चोखाल,2
852,वडा अध्यक्ष,बसन्त,1
853,वडा अध्यक्ष,सेजवाल,1
854,वडा अध्यक्ष,चनारा,1
855,वडा अध्यक्ष,(याम्फु),3
856,वडा अध्यक्ष,उचै,1
857,वडा अध्यक्ष,फगामी,3
858,वडा अध्यक्ष,दास,17
859,वडा अध्यक्ष,राई(नाछिरिङ),1
860,वडा अध्यक्ष,गुरुङ(घले),1
861,वडा अध्यक्ष,चौलागाई,11
862,वडा अध्यक्ष,सिजापती,3
863,वडा अध्यक्ष,नेम्वाङ्ग,3
864,वडा अध्यक्ष,काफ्‍ले,1
865,वडा अध्यक्ष,मुडभरी,1
866,वडा अध्यक्ष,श्रवण,1
867,वडा अध्यक्ष,अमात,2
868,वडा अध्यक्ष,थापा,181
869,वडा अध्यक्ष,गरेडी,1
870,वडा अध्यक्ष,हमाल,15
871,वडा अध्यक्ष,बल,5
872,वडा अध्यक्ष,पोख्रेल,7
873,वडा अध्यक्ष,लिङ्दम/लिम्बु,1
874,वडा अध्यक्ष,बलाएर,1
875,वडा अध्यक्ष,श्रेष्ठ,83
876,वडा अध्यक्ष,भन्‍डारी,1
877,वडा अध्यक्ष,संगौला,1
878,वडा अध्यक्ष,अनसारी,1
879,वडा अध्यक्ष,पण्डित,3
880,वडा अध्यक्ष,दवाडी,6
881,वडा अध्यक्ष,कन्दङवा,4
882,वडा अध्यक्ष,डुम्रे,1
883,वडा अध्यक्ष,बस्न्यात,1
884,वडा अध्यक्ष,बरुवाल,2
885,वडा अध्यक्ष,गौरो,1
886,वडा अध्यक्ष,रेता,1
887,वडा अध्यक्ष,राजवंशी,16
888,वडा अध्यक्ष,(कुलुङ),6
889,वडा अध्यक्ष,जैसवाल,4
890,वडा अध्यक्ष,हाङ्गाम,1
891,वडा अध्यक्ष,शाक्य,8
892,वडा अध्यक्ष,भाट,6
893,वडा अध्यक्ष,चितौरे,1
894,वडा अध्यक्ष,धुराल,1
895,वडा अध्यक्ष,उमैद,1
896,वडा अध्यक्ष,वाइवा,2
897,वडा अध्यक्ष,कुसारी,1
898,वडा अध्यक्ष,व्यञ्जनकार,1
899,वडा अध्यक्ष,मर्सानी,1
900,वडा अध्यक्ष,बानिया,5
901,वडा अध्यक्ष,बिश्‍वास,2
902,वडा अध्यक्ष,वेश्रा,1
903,वडा अध्यक्ष,वडाल,1
904,वडा अध्यक्ष,लुहार--बि.क.,1
905,वडा अध्यक्ष,अलि,1
906,वडा अध्यक्ष,रामजली,1
907,वडा अध्यक्ष,बुमी,1
908,वडा अध्यक्ष,राजब‌ंशी,1
909,वडा अध्यक्ष,(थापा),1
910,वडा अध्यक्ष,पन्‍थी,1
911,वडा अध्यक्ष,डंगोल,6
912,वडा अध्यक्ष,सरबरिया,1
913,वडा अध्यक्ष,चौधरी(थारु),1
914,वडा अध्यक्ष,(ह्‍योल्मो),1
915,वडा अध्यक्ष,झा,15
916,वडा अध्यक्ष,काफ्ले,10
917,वडा अध्यक्ष,शाही,89
918,वडा अध्यक्ष,खडका,19
919,वडा अध्यक्ष,साम्सोहाङ्ग,1
920,वडा अध्यक्ष,मियां,1
921,वडा अध्यक्ष,सावद,1
922,वडा अध्यक्ष,महासेठ,1
923,वडा अध्यक्ष,महत,7
924,वडा अध्यक्ष,बेहना,1
925,वडा अध्यक्ष,पोदार,1
926,वडा अध्यक्ष,लुइटेल,1
927,वडा अध्यक्ष,योन्‍जन,1
928,वडा अध्यक्ष,कोइराला,7
929,वडा अध्यक्ष,सी,3
930,वडा अध्यक्ष,गोपाली,1
931,वडा अध्यक्ष,कंडेल,7
932,वडा अध्यक्ष,चपाई,2
933,वडा अध्यक्ष,ज्ञवाली,5
934,वडा अध्यक्ष,वानियाँ,1
935,वडा अध्यक्ष,(खालिङ),1
936,वडा अध्यक्ष,ढुङ्गाना,4
937,वडा अध्यक्ष,चोधरी,1
938,वडा अध्यक्ष,योन्जन,2
939,वडा अध्यक्ष,ठाडा,3
940,वडा अध्यक्ष,घिमीरे,2
941,वडा अध्यक्ष,ध्यावा,1
942,वडा अध्यक्ष,मंसुर,2
943,वडा अध्यक्ष,घोरसाइने,1
944,वडा अध्यक्ष,कोजू,1
945,वडा अध्यक्ष,वराकोटी,1
946,वडा अध्यक्ष,बटाला,3
947,वडा अध्यक्ष,वांतर,1
948,वडा अध्यक्ष,सुनुवार,14
949,वडा अध्यक्ष,सरदार,3
950,वडा अध्यक्ष,कुंबर,1
951,वडा अध्यक्ष,बाँस्तोला,3
952,वडा अध्यक्ष,सुडी,9
953,वडा अध्यक्ष,(खत्री),1
954,वडा अध्यक्ष,भटराइ,1
955,वडा अध्यक्ष,महम्मद,1
956,वडा अध्यक्ष,तिवारी,19
957,वडा अध्यक्ष,गैह्रे,1
958,वडा अध्यक्ष,कठायत,4
959,वडा अध्यक्ष,धुनिया,2
960,वडा अध्यक्ष,पनेरु,4
961,वडा अध्यक्ष,दंगाली,1
962,वडा अध्यक्ष,राणा,2
963,वडा अध्यक्ष,जोगी,1
964,वडा अध्यक्ष,पन्हर,1
965,वडा अध्यक्ष,केशरि,1
966,वडा अध्यक्ष,चालीसे,1
967,वडा अध्यक्ष,कुँवर,10
968,वडा अध्यक्ष,क,4
969,वडा अध्यक्ष,(थारु),6
970,वडा अध्यक्ष,थोक्रा,1
971,वडा अध्यक्ष,एक्तेन,1
972,वडा अध्यक्ष,चाई,1
973,वडा अध्यक्ष,फियाक,1
974,वडा अध्यक्ष,कुईकेल,1
975,वडा अध्यक्ष,(साम्पाङ्ग),1
976,वडा अध्यक्ष,नेगी,1
977,वडा अध्यक्ष,पासवान,2
978,वडा अध्यक्ष,रखाल,1
979,वडा अध्यक्ष,रिजाल,8
980,वडा अध्यक्ष,सुबेदी,2
981,वडा अध्यक्ष,घर्ती/क्षेत्री,1
982,वडा अध्यक्ष,चयडा,1
983,वडा अध्यक्ष,विस्ट,1
984,वडा अध्यक्ष,दोङ,1
985,वडा अध्यक्ष,राजधामी,1
986,वडा अध्यक्ष,रा्ई,1
987,वडा अध्यक्ष,चौलागाईं,2
988,वडा अध्यक्ष,(के.सी.),1
989,वडा अध्यक्ष,धमला,2
990,वडा अध्यक्ष,सावत,1
991,वडा अध्यक्ष,गणेश,2
992,वडा अध्यक्ष,शेष,3
993,वडा अध्यक्ष,कठरिया,2
994,वडा अध्यक्ष,माल,1
995,वडा अध्यक्ष,नेपाल,12
996,वडा अध्यक्ष,फौजदार,1
997,वडा अध्यक्ष,बस्‍नेत,2
998,वडा अध्यक्ष,ज्वारचन,1
999,वडा अध्यक्ष,खड्लुक,1
1000,वडा अध्यक्ष,पडाल,1
1001,वडा अध्यक्ष,घिसिङ,6
1002,वडा अध्यक्ष,(लिम्वु),1
1003,वडा अध्यक्ष,ओझा,5
1004,वडा अध्यक्ष,श्रेष्ट,1
1005,वडा अध्यक्ष,जोलाहा,1
1006,वडा अध्यक्ष,कल्वार,2
1007,वडा अध्यक्ष,नुनिया,2
1008,वडा अध्यक्ष,पाण्डे,32
1009,वडा अध्यक्ष,ढुंगाना,6
1010,वडा अध्यक्ष,सोनार,4
1011,वडा अध्यक्ष,(लिम्बु),1
1012,वडा अध्यक्ष,शर्मा(भुसाल),1
1013,वडा अध्यक्ष,ठाकुर(हजाम),1
1014,वडा अध्यक्ष,गूरुङ,3
1015,वडा अध्यक्ष,थिङ्ग,1
1016,वडा अध्यक्ष,बम,14
1017,वडा अध्यक्ष,टमटा,1
1018,वडा अध्यक्ष,कार्को,1
1019,वडा अध्यक्ष,केवरत,1
1020,वडा अध्यक्ष,हक,3
1021,वडा अध्यक्ष,स्याङ्गवो,1
1022,वडा अध्यक्ष,सिजाली,4
1023,वडा अध्यक्ष,बरामु,2
1024,वडा अध्यक्ष,नेपाली,9
1025,वडा अध्यक्ष,महतो,56
1026,वडा अध्यक्ष,लिम्वू,2
1027,वडा अध्यक्ष,संग्रौला,1
1028,वडा अध्यक्ष,लोप्‍चन,1
1029,वडा अध्यक्ष,स्याङ्तान,1
1030,वडा अध्यक्ष,योङया,1
1031,वडा अध्यक्ष,धानुक,4
1032,वडा अध्यक्ष,जयसवाल,3
1033,वडा अध्यक्ष,चौरसिया,2
1034,वडा अध्यक्ष,कडेल,6
1035,वडा अध्यक्ष,परियार,1
1036,वडा अध्यक्ष,लावती,5
1037,वडा अध्यक्ष,मेहता,6
1038,वडा अध्यक्ष,अहिर,18
1039,वडा अध्यक्ष,भोलन,1
1040,वडा अध्यक्ष,भटराई,1
1041,वडा अध्यक्ष,सोनार/बाब्ली,1
1042,वडा अध्यक्ष,फूयाल(खत्री),1
1043,वडा अध्यक्ष,किँरात,1
1044,वडा अध्यक्ष,बुढामगर,4
1045,वडा अध्यक्ष,पुनेल,2
1046,वडा अध्यक्ष,बलाल,2
1047,वडा अध्यक्ष,लुंगेली,1
1048,वडा अध्यक्ष,कुवर,7
1049,वडा अध्यक्ष,श्रीवास्‍तव,2
1050,वडा अध्यक्ष,सदा,2
1051,वडा अध्यक्ष,साफी,1
1052,वडा अध्यक्ष,माली,1
1053,वडा अध्यक्ष,पुरी,6
1054,वडा अध्यक्ष,अन्सारी,4
1055,वडा अध्यक्ष,बन्जाडे,3
1056,वडा अध्यक्ष,जोलाह,2
1057,वडा अध्यक्ष,कठरीया,1
1058,वडा अध्यक्ष,कानु,13
1059,वडा अध्यक्ष,योञ्जन,1
