S.No,Post,Caste,Count
2081,all,मिश्रा,3
2082,all,केसरी,1
2083,all,डंगोल,22
2084,all,(श्रेष्ठ),4
2085,all,लामकाते,1
2086,all,उचै,1
2087,all,दलामे,1
2088,all,आङवुहाङ,1
2089,all,शेख,9
2090,all,सादा,8
2091,all,रि्माल,1
2092,all,लुङ्गेली,3
2093,all,(बि.क.),1
2094,all,मावोहाङ,1
2095,all,पन्थी,17
2096,all,(रजक),1
2097,all,बढइ,1
2098,all,दाश,3
2099,all,के.सी,54
2100,all,टण्डन,3
2101,all,गुरुधामी,1
2102,all,वाईबा,5
2103,all,बलामी),1
2104,all,मोहरा,2
2105,all,पाण्डेय,37
2106,all,धरला,1
2107,all,सोतीमगर,1
2108,all,(महतौ),1
2109,all,ग्यावा,1
2110,all,बजगाँई,1
2111,all,क्षेत्री(अधिकारी),1
2112,all,सिन्चीउरी,1
2113,all,बाँस्कोटा,2
2114,all,इद्रीस,1
2115,all,बुढाथोकी,103
2116,all,(ठकुरी),1
2117,all,विरकट्टा,1
2118,all,लावुङ(लिम्बू),1
2119,all,के‍.सी.,1
2120,all,सुनार्नी,1
2121,all,घटाल,4
2122,all,रसिद,1
2123,all,सुनचेउरी,1
2124,all,रानाभाट,19
2125,all,रसईली,1
2126,all,लिम्‍वु,2
2127,all,मुसलमान,44
2128,all,सर्मा,1
2129,all,तिमसीना,1
2130,all,पिया,1
2131,all,कवर,12
2132,all,रेउले,3
2133,all,कसजु,2
2134,all,सेठी,1
2135,all,शेर्पा,178
2136,all,तिमल्सेना,4
2137,all,मक्राती,1
2138,all,खड्गे,2
2139,all,घिमिरे(पराजुली),1
2140,all,हकिम,1
2141,all,गिरी(योगी),1
2142,all,पंडीत,6
2143,all,ओझा,24
2144,all,डिसुवा,1
2145,all,बुढामगर,25
2146,all,राजगुरु,1
2147,all,सिहं,17
2148,all,बेल्‍वासे,1
2149,all,भेडिहर,3
2150,all,काफले,1
2151,all,यरी,5
2152,all,कटवाल,8
2153,all,धानुक,26
2154,all,सुनारनी,4
2155,all,वज्राचार्य,1
2156,all,डाँगर,1
2157,all,बदेनी,1
2158,all,मुग्राती,1
2159,all,मनिहार,2
2160,all,रोक्का,14
2161,all,सारु,23
2162,all,आङदेम्वे,5
2163,all,राजवंशी,66
2164,all,साहेवाला,1
2165,all,गोहितमान,1
2166,all,असलम,1
2167,all,वजगाई,1
2168,all,नराल,1
2169,all,हड्खले,1
2170,all,प्रङदेन,1
2171,all,जोशी),1
2172,all,कुसियत,1
2173,all,रेजा,2
2174,all,नि,1
2175,all,बरही,5
2176,all,रा्ई,1
2177,all,फकीर,3
2178,all,बडेला,1
2179,all,सुडीन,1
2180,all,(पौडेल),5
2181,all,लामा/गुरुङ,1
2182,all,ल्वागुन,3
2183,all,राई/थुलुङ्ग,1
2184,all,लहेरी,3
2185,all,ओझैया,1
2186,all,धोबिन,1
2187,all,(कठायत),1
2188,all,लोहार,52
2189,all,अवाल,1
2190,all,चौतारे,1
2191,all,क्याप्छाकी,1
2192,all,महत्रा,1
2193,all,वागवान,1
2194,all,सिकर्मि,1
2195,all,राजधोवी,1
2196,all,तैसिङ्ग,1
2197,all,बीन,2
2198,all,(इदिङ्गो),1
2199,all,विश्‍वरकर्मा,1
2200,all,खड्‍का,9
2201,all,घोले,5
2202,all,इटनी,2
2203,all,चुवाई,1
2204,all,बश्याल,1
2205,all,चमारिन,1
2206,all,योन्जन,6
2207,all,चेपाङ्ग,2
2208,all,रोकाय,20
2209,all,अहिरिन,4
2210,all,रसुल,1
2211,all,अब्दुल्लाह,1
2212,all,स्वमै,1
2213,all,आत्रेय,1
2214,all,भुल(सार्की),1
2215,all,मकसुद,1
2216,all,सरावगी,1
2217,all,राइ(हायु),1
2218,all,राउत,89
2219,all,न्‍यासुर,1
2220,all,ठडराई,2
2221,all,कार्की(टण्डन),1
2222,all,कौशिक,1
2223,all,पोडे,3
2224,all,(बाटी),1
2225,all,पोमु,2
2226,all,विष्ट(बस्नेत),1
2227,all,गडरिया,1
2228,all,चमईन,5
2229,all,गजमेर,12
2230,all,(दाहाल),4
2231,all,लिंखा,1
2232,all,तरवीन,1
2233,all,कारंजित,1
2234,all,बिनाडी,1
2235,all,कानु,56
2236,all,जैयसवाल,1
2237,all,कनुइन,6
2238,all,टोमाटो,1
2239,all,जिवरिल,1
2240,all,सामरी,1
2241,all,सुनाम,6
2242,all,शार्की,1
2243,all,राई(याम्फु),2
2244,all,पौडेली,1
2245,all,वन,2
2246,all,दुसाधिन,3
2247,all,थोक्रा,2
2248,all,प्‍याकुरेल,1
2249,all,गोङ्बा,1
2250,all,सांवा(सामेखाम),1
2251,all,चमइन,15
2252,all,धनुकाईन,1
2253,all,बज्राचार्य,7
2254,all,(नगरकोटी),1
2255,all,विटालु,2
2256,all,(तोर्लाङ्गी),1
2257,all,नुनिया,20
2258,all,रीजाल,2
2259,all,बम,37
2260,all,विस्ट,5
2261,all,फौजा,2
2262,all,केरुङ,4
2263,all,बुडथापा,3
2264,all,(कुशवाहा),1
2265,all,[कोइराला],1
2266,all,अमिरुल्लाह,1
2267,all,चौहन,1
2268,all,डोटेल,4
2269,all,साम्सोहाङ्ग,1
2270,all,(पयाङगु),1
2271,all,अहमद,8
2272,all,पार्की,22
2273,all,पन्थ,7
2274,all,दमेनी,4
2275,all,मांलाक,1
2276,all,(दर्नाल),1
2277,all,बुढाक्षेत्री,3
2278,all,सोनार/बाब्ली,1
2279,all,महासेठ,2
2280,all,भेटवाल,5
2281,all,सिंह,138
2282,all,विसुङ्के,1
2283,all,सिल्पकार,1
2284,all,(पुर्कुटी),1
2285,all,वैश्‍य,1
2286,all,विश्‍वकर्मा,363
2287,all,बर्माशाखा,1
2288,all,स्थापित,2
2289,all,नेपाली),1
2290,all,पुन(नाथ),1
2291,all,नाछिरीङ,1
2292,all,वस्‍नेत,6
2293,all,वाखु,1
2294,all,गदाल,1
2295,all,कट्वाल,7
2296,all,(कोइरी),1
2297,all,दुसादिन,7
2298,all,करदार,1
2299,all,बर्मा,4
2300,all,हिङमाङ,1
2301,all,(प्रजापति),1
2302,all,जिम्‍बा,1
2303,all,घिमिरे),1
2304,all,योङहाङ्ग,2
2305,all,(लोहार),2
2306,all,कक्षपती,1
2307,all,दुसाधीन,4
2308,all,सुनाखरी,1
2309,all,कुमारि,1
2310,all,कमार,1
2311,all,(क्षत्री),1
2312,all,कोली,13
2313,all,गुरागाँई,1
2314,all,"दास,राम",1
2315,all,कुलुङ(राई),1
2316,all,केवटनी,1
2317,all,कपडी,1
2318,all,भारती,14
2319,all,(तिमल्सिना),1
2320,all,नेम्बाङ्ग,4
2321,all,साङपाङ,1
2322,all,मोक्ताङ,1
2323,all,कानोडिया,1
2324,all,हदिस,1
2325,all,मुक्‍तान,1
2326,all,बि.के.,3
2327,all,मुंग्राती,1
2328,all,ईजम,1
2329,all,कापड,2
2330,all,ठकुराठी,7
2331,all,महत्तो,7
2332,all,कुजडा,3
2333,all,कोइरी,56
2334,all,मते,1
2335,all,कुश्मी,1
2336,all,नास्ननी,1
2337,all,फागो,5
2338,all,"कामी,वि.क",1
2339,all,देवी,669
2340,all,रेश्मी,6
2341,all,कठाएत,1
2342,all,सारुमगर,1
2343,all,तुम्वापो,1
2344,all,सिद्दिकी,1
2345,all,समाल,1
2346,all,दहित,2
2347,all,आछामे,1
2348,all,ठकुरी(लोवा),1
2349,all,बादी,4
2350,all,न्योपाने,1
2351,all,राजकोटी,1
2352,all,चमाईन,5
2353,all,रोकामगर,7
2354,all,बिश्‍वकर्मा,27
2355,all,कटुवाल,37
2356,all,सु्नार,1
2357,all,कायत,1
2358,all,एङदेन,1
2359,all,शु्क्ल,1
2360,all,देवकोटा,37
2361,all,(पन्त),1
2362,all,तेलीन,7
2363,all,दयाल,1
2364,all,कंवर,1
2365,all,विराजी,1
2366,all,(राजभण्डारी),1
2367,all,मेनाल,1
2368,all,वोखिम,1
2369,all,मंडल,120
2370,all,दुसाधनी,3
2371,all,अख्तर,2
2372,all,काफ्ले,40
2373,all,विसुन्के,4
2374,all,रोकाय(सार्की),1
2375,all,मादेन,4
2376,all,तमोली,1
2377,all,(के‍.सी.),1
2378,all,वेदनी,1
2379,all,(विष्‍ट),2
2380,all,बासुकला,2
2381,all,दवाडी,13
2382,all,बडुवाल,8
2383,all,विश्र्वकर्मा,1
2384,all,लामगादे(गुरुङ),1
2385,all,कानू,1
2386,all,ठकुराई,4
2387,all,गौली,2
2388,all,प्रकाश,1
2389,all,विश्‍वकर्मा/सुनार,1
2390,all,गुरुङ‍(लामा),1
2391,all,लिम्बु,153
2392,all,खत्वीनी,1
2393,all,सलाम,1
2394,all,(जिम्‍वा),1
2395,all,उप्रेती,24
2396,all,ओली,50
2397,all,(घले),1
2398,all,विश‍्वकर्मा,1
2399,all,दुवे,1
2400,all,लेखी,1
2401,all,ठगुन्ना,30
2402,all,मण्डेल,2
2403,all,,183
2404,all,(गौतम),1
2405,all,वास्‍तोला,1
2406,all,चौलागाँई,1
2407,all,आउजी,6
2408,all,बिटालु,1
2409,all,खैरुल,1
2410,all,जर्गामगर,1
2411,all,व्यञ्जनकार,1
2412,all,मुसहर्नि,1
2413,all,नेपाली(सुन्दास),1
2414,all,वाँठा,1
2415,all,ड.थारु,1
2416,all,तरामु,3
2417,all,बोरा,1
2418,all,थामी(के.सी.),1
2419,all,क.),1
2420,all,सार्की(रिमाल),1
2421,all,आचर्य,1
2422,all,बाठामगर,1
2423,all,बिमली,1
2424,all,संत,1
2425,all,लोप्‍चन,2
2426,all,धिमिरे,1
2427,all,सि,1
2428,all,खौ,1
2429,all,आले,65
2430,all,बास्कोटा,4
2431,all,रोक्‍का,2
2432,all,वयम्वु,1
2433,all,ऐरी,7
2434,all,रावल,109
2435,all,मलाहा,5
2436,all,लोनिया,10
2437,all,प्रसाइ,1
2438,all,पन्हर,1
2439,all,सेखिन,1
2440,all,कुवँर,17
2441,all,ज्ञवाली,21
2442,all,कोरीन,2
2443,all,(महरा),1
2444,all,मौर,1
2445,all,कँवर,1
2446,all,गु्प्‍ता,1
2447,all,शेखीन,1
2448,all,स्‍याङताङ,1
2449,all,पूर्जा,1
2450,all,टमाटा,4
2451,all,मल्लीक,1
2452,all,कुम्हाल,2
2453,all,द्वाल,1
2454,all,(मगर),7
2455,all,सुहाङ,2
2456,all,घार्ती,1
2457,all,धोबीन,3
2458,all,चिमरिया,1
2459,all,पन्‍थी,1
2460,all,भुर्तेल,8
2461,all,वड/कामी,1
2462,all,ऐर,35
2463,all,अहिरनी,1
2464,all,वलायर,3
2465,all,त्रिपाठी,12
2466,all,बोलखे,2
2467,all,शाहीठकुरी,1
2468,all,कमाल,2
2469,all,(पुरी),1
2470,all,गौड,1
2471,all,(बस्याल),1
2472,all,मोक्तान,22
2473,all,जंगम,2
2474,all,लाखे,1
2475,all,नायेक,1
2476,all,तत्मिनि,1
2477,all,केसी,5
2478,all,घिसिङ,21
2479,all,कमेनी,10
2480,all,रिसिदेव,3
2481,all,गन‍गाई,1
2482,all,सिजवाल,1
2483,all,प्रजापती,4
2484,all,लिम्‍बू,1
2485,all,चमारनि,2
2486,all,ओखेडा,10
2487,all,नेसा,11
2488,all,पैठान,2
2489,all,खैर,1
2490,all,सापकोटा(पौडेल),1
2491,all,छन्तयाल,1
2492,all,भोटे(ल्हामुछिरिङ),1
2493,all,साहानी,1
2494,all,(साउद),2
2495,all,सुतिहार,1
2496,all,(खनाल),3
2497,all,च्यामे,1
2498,all,पोडेल,1
2499,all,टमोटा,2
2500,all,डगौंरा,1
2501,all,दजुसादीन,1
2502,all,(न्यौपाने),1
2503,all,कायष्‍ठ,1
2504,all,सुबेदि,1
2505,all,बोहरा/धामी,1
2506,all,तत्‍ामा,1
2507,all,राउत(थारु),1
2508,all,रोक्‍का/सार्की,1
2509,all,सावत,1
2510,all,कसेरा,2
2511,all,कामीनी,1
2512,all,गोडीया,1
2513,all,तिमिल्सेना,1
2514,all,विश्‍वकर्मा.,1
2515,all,स्वाँर,3
2516,all,विडारी,2
2517,all,कंडेल,19
2518,all,गोसाई,5
2519,all,माबो,1
2520,all,मीयाँ,1
2521,all,लावर,1
2522,all,फराल,1
2523,all,कलवारिन,1
2524,all,बोटे,1
2525,all,"शर्मा,पौडेल",1
2526,all,ताम्ली,1
2527,all,थारुनी,3
2528,all,मग्राती,1
2529,all,(लुवार),1
2530,all,देसुवाथापा,1
2531,all,माङयुङ,1
2532,all,दुबे,2
2533,all,अनसारी,2
2534,all,खतिवडा,40
2535,all,भट्टराई,123
2536,all,श्रेष्र्ठ,1
2537,all,छन्तेल,3
2538,all,बेल्वासे,2
2539,all,मल्लाहिन,1
2540,all,आरिफ,1
2541,all,चिडिमार,1
2542,all,जाली,1
2543,all,भट्ट,121
2544,all,सेन्जुरी,1
2545,all,उच्चै,1
2546,all,वैजी,3
2547,all,के.सी.(खडका),1
2548,all,[दर्जी],1
2549,all,वलीक्षेत्री,1
2550,all,बजगाँइ,1
2551,all,राजठेउला,1
2552,all,शेर्पा(लामा),1
2553,all,देबकोटा,3
2554,all,फर्साल,1
2555,all,प्‍यासी,1
2556,all,बंरेल,1
2557,all,महतौं,1
2558,all,उखेडा,1
2559,all,डागा,2
2560,all,गोईत,1
2561,all,चाई,7
2562,all,बस्फोर,1
2563,all,सिलुवाल,1
2564,all,तण्डुकार,8
2565,all,कार्की/थापा,1
2566,all,वेगम,3
2567,all,वि.क(घतानी),1
2568,all,बहरदार,3
2569,all,कैला,2
2570,all,जोशि,1
2571,all,लुहार्नी,1
2572,all,ऋषिआषन,1
2573,all,"खनाल,अर्याल",1
2574,all,सर्किनी,8
2575,all,बजगाई,8
2576,all,(सुन्दास),1
2577,all,सिवाकोटी,3
2578,all,सुमै(मगर),1
2579,all,कन्दङ्गवा,1
2580,all,कर्मी,1
2581,all,चमाइनी,2
2582,all,माहरा,1
2583,all,मडल,1
2584,all,खंग(खत्वे),1
2585,all,बस्याल,16
2586,all,जैशी,20
2587,all,केरुङग,1
2588,all,सेवेहाङ्ग,1
2589,all,आछामी,1
2590,all,हौजालिमगर,1
2591,all,अर्याल,52
2592,all,सेजवाल,1
2593,all,शिगु,1
2594,all,धोवीन,2
2595,all,(ठाकुर),2
2596,all,वीन,8
2597,all,वास्कोटा,2
2598,all,सेडाईँ,1
2599,all,लुङ्गगेली,1
2600,all,धर्तिमगर,1
2601,all,विक,18
2602,all,राजब‌ंशी,1
2603,all,नामजाली,1
2604,all,पुजारा,6
2605,all,धुनियाइन,1
2606,all,कुवर,25
2607,all,घोरसाइने,2
2608,all,कसाई,1
2609,all,मेस्‍तर,2
2610,all,दौल्याल,3
2611,all,ठोकार,1
2612,all,गिरी,159
2613,all,थिङ,38
2614,all,(जोशी),2
2615,all,न‍ेपाली,1
2616,all,लुहार,64
2617,all,भेरीकार,1
2618,all,एसमाली,1
2619,all,गुरुङ,545
2620,all,घिसिङ्,2
2621,all,(वराइली),1
2622,all,बसन्त,1
2623,all,सिखंडा,1
2624,all,गैह्रे,4
2625,all,गाहा,14
2626,all,लिम्बु(सिंभाक),1
2627,all,टोटा,1
2628,all,जोरा,3
2629,all,वोहोरा-दाहाल,1
2630,all,खाम्चा,1
2631,all,काम्ती,1
2632,all,लामगादे,2
2633,all,राई(मेवाहाङ),1
2634,all,रोका,60
2635,all,कूंवर,1
2636,all,देवकोटा(भट्टराई),1
2637,all,संज्याल,5
2638,all,गौरो,3
2639,all,कुहारिन,1
2640,all,हजाम,10
2641,all,मुनंकर्मी,1
2642,all,स्याङवो,1
2643,all,शेरभुजा,1
2644,all,वानीया,1
2645,all,सेर्पा,2
2646,all,डुम्रेल,1
2647,all,खिम्दिङ,1
2648,all,काहार,3
2649,all,घलान,21
2650,all,चवाल,1
2651,all,घिसिं,1
2652,all,(बराइली),1
2653,all,सिन्तान,2
2654,all,विश्कर्मा,3
2655,all,सराङ्गकोटी,1
2656,all,बडु,2
2657,all,बनरैत,1
2658,all,परियार(रोका),1
2659,all,लाप्चा,3
2660,all,फयल,1
2661,all,कैराती,1
2662,all,सायर,1
2663,all,धिसिङ्‍ग,1
2664,all,छत्कुली,1
2665,all,सेरपुंजा,1
2666,all,कामी(नेपाली),1
2667,all,नाथ,17
2668,all,श्रीवास्‍तव,2
2669,all,(दहाल),2
2670,all,स्वार,1
2671,all,गर्तौला,2
2672,all,ह्रोल्मो,1
2673,all,वोट,1
2674,all,नेपाली(दमाई),2
2675,all,(लिम्बु),4
2676,all,ठाकुरानी,1
2677,all,लिङ्गदेन,1
2678,all,भारी(प्रधान),1
2679,all,(भट्टराई),1
2680,all,शर्मा(आचार्य),1
2681,all,क‌ंकर,1
2682,all,भोम्जन,8
2683,all,भैल,1
2684,all,जैसि,3
2685,all,वि.क.,415
2686,all,मु्क्तान,1
2687,all,बर्देवा,5
2688,all,वारी,1
2689,all,मनीहार,1
2690,all,आबिद,1
2691,all,बसेल,6
2692,all,गुरौ,3
2693,all,रिज्याल,1
2694,all,बृकटा,1
2695,all,नाछिरिङ,1
2696,all,(अवाले),1
2697,all,थिङ्‍लावु,1
2698,all,नागरी,2
2699,all,तिमल्‍सीना,1
2700,all,नगारी,1
2701,all,थ्वाल,1
2702,all,भण्डारी,221
2703,all,विष्‍ट,62
2704,all,सिन्चुरी,1
2705,all,लिवाङ्ग,1
2706,all,ठेडी,1
2707,all,चन्द(मल्ल),1
2708,all,बानीया,1
2709,all,सावद,7
2710,all,सतार,2
2711,all,मुस्तकिम,1
2712,all,पूर्वे,2
2713,all,गुराँगाई,1
2714,all,लम्तरी,2
2715,all,धवल,1
2716,all,जागा,4
2717,all,ताडी,1
2718,all,साह(रौनियार),1
2719,all,वासकोटा,1
2720,all,खाँव,1
2721,all,रोकाहा,5
2722,all,ताम्राकार,10
2723,all,अस्लामी,2
2724,all,सन्यासी,3
2725,all,मङराती,1
2726,all,विश्रवकर्मा,1
2727,all,दे्वकोटा,1
2728,all,तुम्रोक,4
2729,all,पासिन,3
2730,all,लुहारी,1
2731,all,तत्मीनी,4
2732,all,कादीर,1
2733,all,राजपुत,4
2734,all,चमैइन,1
2735,all,प्रजा,44
2736,all,ध्वजु,1
2737,all,थरुनी,64
2738,all,सेन,13
2739,all,बुढ्थापा,2
2740,all,निरन्जन,1
2741,all,धिमाल,17
2742,all,(अछामी),1
2743,all,घोरासैनी,2
2744,all,खाँण,6
2745,all,हिताङ्ग,1
2746,all,खङ्गी,1
2747,all,विशंखे,3
2748,all,एम.,2
2749,all,निसार,1
2750,all,(गुरुङ),1
2751,all,आरसी,1
2752,all,कुसारी,5
2753,all,उदास,1
2754,all,(वैश्य),1
2755,all,बढही,2
2756,all,चोधरी,1
2757,all,रिजाल,45
2758,all,तोलाङ्गे,3
2759,all,बुढाथोकि(दाहाल),1
2760,all,(नेपालि),1
2761,all,टुप्पा,1
2762,all,(श्रेष्‍ठ),1
2763,all,गुर्मछान,2
2764,all,तामङ्ग,1
2765,all,कमरुददीन,1
2766,all,नुरुल्लाह,1
2767,all,स्याङबो,1
2768,all,होमागाई,1
2769,all,नेगी,5
2770,all,दनाई,3
2771,all,गाहा(चिदी),1
2772,all,कोहाइन,1
2773,all,बि‍.क.,2
2774,all,[भण्डारी],1
2775,all,वस्ती,1
2776,all,गिरि,3
2777,all,कामनी,1
2778,all,मुसहरीन,2
2779,all,के‍.सी‍.,1
2780,all,बुढापृथी,1
2781,all,मरासीनी,1
2782,all,बडायक,3
2783,all,वैठा,2
2784,all,अलि,1
2785,all,ख्याजु,1
2786,all,बुदा,1
2787,all,गडेरिया,1
2788,all,पासमाना,1
2789,all,मुङ्गराती,1
2790,all,दंगाल,8
2791,all,सारु/विसुंखे,1
2792,all,मरण्डी,1
2793,all,खडायत,9
2794,all,जेठरा,1
2795,all,साउदँ,1
2796,all,खनाल,94
2797,all,निरौला,26
2798,all,हुमागाँई,1
2799,all,वोसेल,1
2800,all,के.सी(खत्री),1
2801,all,कवाडीया,1
2802,all,वस्नेत,41
2803,all,सुनदास,2
2804,all,बि.क.(बुढाथोकी),1
2805,all,सिह,13
2806,all,वांतर,1
2807,all,ज्यु,1
2808,all,कवडिया,3
2809,all,निराले,1
2810,all,खरेल,24
2811,all,वस्‍ताकोटी,1
2812,all,समुन्द्रिया,1
2813,all,बस्नेत(कामी),1
2814,all,सावा,1
2815,all,तुम्बाहाम्फे,1
2816,all,तुराहा,1
2817,all,(आचार्य),3
2818,all,वराल,14
2819,all,सिजाली,4
2820,all,वानु,1
2821,all,शर्मा(पौडेल),1
2822,all,प्रसैला,1
2823,all,मगरनी,1
2824,all,कडायत,10
2825,all,दिवाली(कामी),1
2826,all,बलामी,11
2827,all,पाख‍िन,1
2828,all,भूसाल,4
2829,all,लाम्‍टांगे,1
2830,all,कोहाँर,1
2831,all,पासी,44
2832,all,कोइरीन,3
2833,all,आरण,2
2834,all,लामा{तितुङ},1
2835,all,स्‍याङवो,1
2836,all,देउजा,1
2837,all,राजवाहक,1
2838,all,कमली,1
2839,all,जोशी,101
2840,all,(ढुङ्गाना),1
2841,all,सिंह(क्षेत्री),1
2842,all,(डगौरा),1
2843,all,नेजामुदिन,1
2844,all,वराईली,2
2845,all,आङदेम्बे,6
2846,all,आलम,17
2847,all,जिमि,1
2848,all,खत्‍वे,7
2849,all,छत्याल,3
2850,all,रामुदामु,1
2851,all,राढ,2
2852,all,वडुवाल,1
2853,all,पडिंत,1
2854,all,कमिनी,19
2855,all,दनुवार,37
2856,all,हाडा,1
2857,all,सिंदाली,1
2858,all,थीङ,1
2859,all,दुरा,10
2860,all,काशिम,1
2861,all,कथवनिया,4
2862,all,पौडेल,206
2863,all,बल्कुटी,1
2864,all,[थापा],1
2865,all,मुडियारी,3
2866,all,सरवरिया,4
2867,all,सुर्यवंसी,1
2868,all,हवारी,4
2869,all,बराईली,6
2870,all,रेग्‍मी(रुपाखेती),1
2871,all,दुवाल,3
2872,all,कुलुङ,5
2873,all,मगजु,1
2874,all,दामाई,1
2875,all,सोनार,23
2876,all,वाजी,1
2877,all,थन्दार,1
2878,all,ठकुरानी,1
2879,all,रम्तेल,9
2880,all,जिम्बा,4
2881,all,विसुङके,1
2882,all,चपाई,10
2883,all,बहिक,1
2884,all,पडाल,1
2885,all,ज्ञावाली,1
2886,all,माझी,111
2887,all,थापामगर,31
2888,all,कार्की(पराजु्ली),1
2889,all,रावत,96
2890,all,पोख्रेल(उपाध्याय,1
2891,all,सोदेम्वा,1
2892,all,साहनी,1
2893,all,कामती,9
2894,all,महरा,125
2895,all,कलुवार,1
2896,all,काफ्‍ले,4
2897,all,अन्सारी,11
2898,all,डि.सी.,5
2899,all,पठानीन,1
2900,all,जरनैल,1
2901,all,(सुनुवार),1
2902,all,सङवाम्फे,1
2903,all,जैसवाल,5
2904,all,विठारी,1
2905,all,विष्ट(बोगटी),1
2906,all,बाहुन,1
2907,all,लम्साल,26
2908,all,लामीछाने,9
2909,all,कडरिया,4
2910,all,नेम्बाङ,4
2911,all,बदेर्वा,1
2912,all,द.थारु,2
2913,all,पहेली,1
2914,all,लाम,1
2915,all,भाम,4
2916,all,तिमिलसेना,1
2917,all,श्रेष्ट,2
2918,all,(दोनवार),1
2919,all,भुलुन,3
2920,all,तिवारि,2
2921,all,बुढा(सहकारी),1
2922,all,तुम्वाङफे,1
2923,all,कुइकेल,1
2924,all,रसाइली(खाती),1
2925,all,डोली,1
2926,all,मास्के,1
2927,all,मंडल(खत्वे),1
2928,all,"परा,लिम्बु",1
2929,all,(थरुनी),1
2930,all,वस्न्यात,1
2931,all,भूजेल,4
2932,all,मडै,3
2933,all,बलम्पाकी,2
2934,all,लोधिन,3
2935,all,धोबी,10
2936,all,बातर,1
2937,all,दामिनी,1
2938,all,दुलाल,25
2939,all,रानामगर,12
2940,all,दोङ्ग,1
2941,all,चिलुवाल,1
2942,all,भणडारी,3
2943,all,भुल/सार्की,1
2944,all,दुसादीन,5
2945,all,(विसुंखे),1
2946,all,दरेजी,1
2947,all,अवस्थी(ओझा),1
2948,all,मिया(अंसारी),1
2949,all,),15
2950,all,तुम्बा,1
2951,all,पासि,2
2952,all,जसगढ,1
2953,all,परियार(ढोली),1
2954,all,चुडाल,3
2955,all,जर्घा,1
2956,all,देउबा,1
2957,all,बितालु,1
2958,all,थामी,30
2959,all,बूढा,1
2960,all,कान्दु,1
2961,all,लोहारीन,1
2962,all,कुश्वाहा,1
2963,all,तुम्वाहाङफे,3
2964,all,जमाल,1
2965,all,सार्की,402
2966,all,थारु,399
2967,all,शेरचन,12
2968,all,जेसी,1
2969,all,बोगटी(रोकाया),1
2970,all,लकान्द्री,4
2971,all,सोडारी,1
2972,all,बोकटी,2
2973,all,हजारी,5
2974,all,पन्त,38
2975,all,चक्रधर,1
2976,all,विसुराल,1
2977,all,"देवी,साह",1
2978,all,बयम्बु,1
2979,all,मुकेरी,2
2980,all,न्हिसुतु,1
2981,all,(त्रिपाठी),1
2982,all,चुदाँरो,1
2983,all,बि.सी.,6
2984,all,इजम,2
2985,all,लिंथेप,2
2986,all,चन्द्रवंशी,1
2987,all,माझिन,1
2988,all,जिरेल,13
2989,all,वि.क,157
2990,all,(वस्नेत),1
2991,all,राइ,5
2992,all,पाख्रेन,1
2993,all,(मैनाली),1
2994,all,गनगाइ,1
2995,all,बारी,1
2996,all,(चौधरी),1
2997,all,साँवद,1
2998,all,नेपाली,446
2999,all,स्याङ्बो,1
3000,all,बुढथापा,3
3001,all,रणपहेली,1
3002,all,खस,1
3003,all,महर,21
3004,all,रिषिदेब,1
3005,all,मौर्य,6
3006,all,.क,2
3007,all,बल,17
3008,all,किङरिङ,1
3009,all,(रेग्‍मी),1
3010,all,राउल,1
3011,all,तारामी,2
3012,all,क्षेञी,1
3013,all,चौधरि,2
3014,all,मुस्याजु,1
3015,all,कठरिया,5
3016,all,सुन्दर,1
